id,store,promo,region,promodate,active
23997770813,625933,108252,191747,2013-03-15,0.0
262909024102,1155220,176321,191747,2013-03-25,0.0
46151475839,775321,176321,274861,2013-03-27,0.0
70006489060,527828,209524,165933,2013-03-01,1.0
97327288775,625933,176321,191747,2013-03-27,0.0
290381475329,150085,176321,278897,2013-03-26,0.0
279567311476,117221,108252,7892,2013-03-27,0.0
253186399044,285434,108252,36431,2013-03-13,0.0
287976497129,990955,176321,25613,2013-03-30,0.0
256680347704,190472,176321,284893,2013-03-25,0.0
169582158484,239062,176321,272856,2013-03-29,0.0
163309106804,625933,176321,191747,2013-03-30,0.0
204359738559,441373,37568,115119,2013-03-15,1.0
192253111645,527828,214816,165933,2013-03-15,0.0
207211615742,927995,176321,243820,2013-03-28,0.0
61699439357,285434,176321,36431,2013-03-27,0.0
179475158334,405412,176321,296095,2013-03-27,0.0
217145648002,241369,176321,278897,2013-03-27,0.0
236126135779,285434,176321,36431,2013-03-25,0.0
24961885618,82449,214816,243820,2013-03-15,0.0
218233914796,96431,176321,157815,2013-03-25,1.0
197425522917,527828,176321,165933,2013-03-26,1.0
220179356013,527828,209524,165933,2013-03-23,1.0
1396402012,946941,176321,180548,2013-03-25,0.0
271399575917,355471,176321,132336,2013-03-30,0.0
83572181785,441373,176321,115119,2013-03-25,0.0
108378420522,876095,176321,323706,2013-03-28,0.0
80062795271,422416,176321,42449,2013-03-25,0.0
127111326494,625933,37568,191747,2013-03-15,0.0
43795691559,625933,176321,191747,2013-03-30,0.0
221761148593,402755,108252,203586,2013-03-15,0.0
138156382813,860548,69839,243820,2013-03-25,1.0
23638826902,927995,176321,243820,2013-03-25,1.0
5022342866,1050704,176321,48013,2013-03-28,0.0
191442709869,241369,209524,278897,2013-03-13,0.0
187899070895,402755,176321,203586,2013-03-26,0.0
36342116444,405412,37568,296095,2013-03-22,0.0
269489779807,927995,176321,243820,2013-03-25,1.0
204267408520,876095,176321,323706,2013-03-25,1.0
221240662120,1053332,176321,180548,2013-03-30,0.0
209394097857,376928,209524,274861,2013-03-02,0.0
280648702384,367489,214816,325318,2013-03-16,0.0
120411826354,527828,209524,165933,2013-03-16,1.0
209847423515,527828,209524,165933,2013-03-16,1.0
44665490840,441373,176321,115119,2013-03-26,1.0
149168131955,376928,209524,274861,2013-03-05,1.0
155619109112,441373,176321,115119,2013-03-27,0.0
10466078808,876095,69839,323706,2013-03-25,0.0
193846945635,241369,209524,278897,2013-03-22,1.0
323076382,625933,176321,191747,2013-03-29,0.0
273842844012,168262,176321,36431,2013-03-29,0.0
175222044755,1050704,176321,48013,2013-03-25,0.0
227710804505,168262,176321,36431,2013-03-25,1.0
34830353133,285434,176321,36431,2013-03-28,0.0
48785090392,876095,97335,323706,2013-03-25,1.0
97515346445,276400,176321,276730,2013-03-25,1.0
207807001200,7845,176321,243820,2013-03-30,0.0
47112236802,738137,17125,191747,2013-03-27,0.0
118948081297,946941,69839,180548,2013-03-26,0.0
29957535560,285434,176321,36431,2013-03-30,1.0
182489474741,625933,73739,191747,2013-03-25,0.0
10198236049,1137612,108252,296095,2013-03-15,0.0
76641965604,616660,176321,67664,2013-03-26,0.0
130493218802,527828,209524,165933,2013-03-06,0.0
193573906445,367489,37568,325318,2013-03-15,0.0
92143202455,990955,108252,25613,2013-03-14,0.0
76873207251,96431,214816,157815,2013-03-16,0.0
77604012969,61430,176321,165933,2013-03-25,0.0
162695230447,402755,37568,203586,2013-03-24,0.0
89603199719,285434,176321,36431,2013-03-25,0.0
276702091696,775321,176321,274861,2013-03-29,0.0
298615703029,946941,176321,180548,2013-03-26,0.0
94464463463,527828,209524,165933,2013-03-02,0.0
75388262505,953436,176321,296095,2013-03-27,0.0
29475836179,276400,73739,276730,2013-03-27,0.0
7289634600,527828,209524,165933,2013-03-12,0.0
219040244537,876095,17125,323706,2013-03-25,1.0
96231330901,990955,176321,25613,2013-03-29,1.0
104021997094,441373,37568,115119,2013-03-17,0.0
130335481631,876095,97335,323706,2013-03-25,0.0
152626424545,285434,37568,36431,2013-03-16,0.0
92508847326,625933,97335,191747,2013-03-27,1.0
18633258469,625933,108252,191747,2013-03-16,0.0
77466860192,876095,176321,323706,2013-03-25,0.0
103355788395,625933,37568,191747,2013-03-13,0.0
117211507492,927995,176321,243820,2013-03-29,0.0
292758551431,625933,108252,191747,2013-03-20,0.0
221248015345,625933,176321,191747,2013-03-25,1.0
238580821406,818179,108252,191747,2013-03-18,1.0
256625685856,276400,97335,276730,2013-03-26,0.0
256946006471,1020264,176321,278897,2013-03-28,1.0
253143364600,422416,176321,42449,2013-03-25,0.0
29899665262,625933,176321,191747,2013-03-28,1.0
139413057205,887954,214816,36431,2013-03-15,0.0
36903742701,625933,108252,191747,2013-03-17,0.0
261485047767,276400,176321,276730,2013-03-25,0.0
32163935301,876095,176321,323706,2013-03-27,0.0
216072302174,876095,108252,323706,2013-03-14,0.0
91322207407,625933,37568,191747,2013-03-15,0.0
17996296110,775321,176321,274861,2013-03-26,0.0
122585396565,441373,176321,115119,2013-03-28,0.0
159373025571,527828,209524,165933,2013-03-29,1.0
193681219849,625933,176321,191747,2013-03-28,1.0
215388843096,625933,37568,191747,2013-03-14,1.0
213773115822,527828,209524,165933,2013-03-03,0.0
82051010607,625933,37568,191747,2013-03-23,0.0
139875087160,61430,176321,165933,2013-03-25,0.0
21046057806,625933,37568,191747,2013-03-15,0.0
104230864345,323749,176321,42449,2013-03-27,1.0
240494421280,946941,17125,180548,2013-03-26,0.0
217771017631,625933,108252,191747,2013-03-14,0.0
211205231631,625933,108252,191747,2013-03-13,0.0
4776925755,1020264,176321,278897,2013-03-27,0.0
97610943597,402755,37568,203586,2013-03-23,0.0
211105324182,740794,176321,203586,2013-03-28,0.0
168216907833,625933,176321,191747,2013-03-29,0.0
260353539484,285434,170791,36431,2013-03-30,0.0
201465811497,376928,209524,274861,2013-03-13,0.0
75183062041,1091944,176321,165933,2013-03-28,0.0
35796667998,89397,176321,48013,2013-03-26,0.0
114038835138,740794,176321,203586,2013-03-30,0.0
164793136734,485613,176321,132336,2013-03-25,0.0
78107588803,82449,176321,243820,2013-03-31,0.0
298506301859,150085,176321,278897,2013-03-26,0.0
51037775238,775321,176321,274861,2013-03-28,1.0
52811619878,588961,176321,132336,2013-03-27,0.0
252667288512,323749,176321,42449,2013-03-30,0.0
269321683471,860548,176321,243820,2013-03-27,1.0
267441191877,441373,37568,115119,2013-03-16,0.0
263066385761,1091944,176321,165933,2013-03-30,0.0
159557772034,527828,209524,165933,2013-03-01,1.0
282214502330,285434,176321,36431,2013-03-30,0.0
215331896894,457755,176321,191747,2013-03-29,1.0
5880742046,625933,108252,191747,2013-03-28,0.0
120206477980,476177,176321,293974,2013-03-28,0.0
163169273689,527828,209524,165933,2013-03-02,1.0
98863683273,775321,176321,274861,2013-03-25,1.0
148962392595,565318,176321,42449,2013-03-25,0.0
108152928606,527828,209524,165933,2013-03-04,1.0
8353739290,527828,209524,165933,2013-03-02,1.0
187444942762,625933,108252,191747,2013-03-28,0.0
69597710627,842061,209524,7892,2013-03-15,0.0
87253925538,1091944,176321,165933,2013-03-25,0.0
141522912247,588961,108252,132336,2013-03-13,0.0
234381364784,241369,209524,278897,2013-03-03,1.0
45030020306,876095,176321,323706,2013-03-25,0.0
73230931288,527828,209524,165933,2013-03-06,1.0
122940292705,876095,176321,323706,2013-03-27,0.0
114505821709,445592,176321,67664,2013-03-25,0.0
56996344079,1091944,37568,165933,2013-03-17,0.0
272459584593,369707,97335,167995,2013-03-26,1.0
137443809407,876095,17125,323706,2013-03-25,0.0
288815468477,402755,108252,203586,2013-03-15,0.0
7899772363,1050704,73739,48013,2013-03-27,1.0
282836096824,527828,209524,165933,2013-03-01,0.0
216184570343,168262,176321,36431,2013-03-25,1.0
229399858333,927995,176321,243820,2013-03-25,1.0
3236820540,285434,170791,36431,2013-03-30,0.0
127139602910,285434,37568,36431,2013-03-15,0.0
232413361110,276400,97335,276730,2013-03-25,1.0
195133224770,616660,176321,67664,2013-03-26,0.0
253331030300,285434,177412,36431,2013-03-25,0.0
255620552992,527828,176321,165933,2013-03-28,0.0
233240144680,527828,209524,165933,2013-03-02,1.0
222299139824,625933,108252,191747,2013-03-13,0.0
132462136371,441373,176321,115119,2013-03-27,0.0
182602117459,1137612,89784,296095,2013-03-30,0.0
16586678982,1059879,176321,165933,2013-03-25,0.0
43169166324,485613,176321,132336,2013-03-31,0.0
271369717695,241369,176321,278897,2013-03-29,0.0
229014570416,241369,108252,278897,2013-03-27,0.0
112041077251,369707,176321,167995,2013-03-30,0.0
245404479726,625933,37568,191747,2013-03-13,0.0
29275577559,672234,176321,276730,2013-03-27,0.0
170835995254,262773,176321,180548,2013-03-25,0.0
288422122103,61430,176321,165933,2013-03-26,0.0
283439102504,241369,209524,278897,2013-03-04,0.0
229523768502,129911,69839,115119,2013-03-26,0.0
272167458351,738137,176321,191747,2013-03-27,0.0
240856299063,860548,37568,243820,2013-03-13,0.0
95228045536,625933,37568,191747,2013-03-13,0.0
78637484749,876095,176321,323706,2013-03-25,0.0
122554829362,445592,176321,67664,2013-03-25,0.0
24896630328,672234,176321,276730,2013-03-28,1.0
164161821722,150085,176321,278897,2013-03-26,0.0
223448549835,1053332,176321,180548,2013-03-27,0.0
143963761459,527828,209524,165933,2013-03-12,0.0
2878067561,168262,176321,36431,2013-03-26,0.0
265731556983,117221,214816,7892,2013-03-22,0.0
268725228696,672234,176321,276730,2013-03-29,0.0
192804708628,860548,17125,243820,2013-03-25,1.0
284208332447,625933,37568,191747,2013-03-15,1.0
229109010928,740794,176321,203586,2013-03-30,0.0
278367860312,457755,176321,191747,2013-03-29,1.0
1674519402,262773,176321,180548,2013-03-25,1.0
250378999516,946941,200736,180548,2013-03-30,0.0
245432195767,355471,176321,132336,2013-03-25,0.0
154888561525,887954,37568,36431,2013-03-13,0.0
272383060348,422416,176321,42449,2013-03-25,1.0
151665719601,775321,176321,274861,2013-03-25,0.0
23407860344,876095,176321,323706,2013-03-25,0.0
22547772642,1137612,170791,296095,2013-03-30,0.0
171932461181,946941,170791,180548,2013-03-30,0.0
203316803699,775321,176321,274861,2013-03-27,0.0
259213344329,355471,176321,132336,2013-03-27,0.0
235307213312,1050704,17125,48013,2013-03-25,0.0
3744513347,285434,176321,36431,2013-03-27,0.0
144979904595,625933,37568,191747,2013-03-14,0.0
32581368783,876095,97335,323706,2013-03-27,1.0
113120004760,241369,176321,278897,2013-03-26,0.0
30511438295,625933,37568,191747,2013-03-23,0.0
57038193718,740794,176321,203586,2013-03-26,0.0
55374844189,241369,214816,278897,2013-03-16,0.0
270589670657,422416,176321,42449,2013-03-28,0.0
50136083599,276400,177412,276730,2013-03-25,0.0
203369707597,876095,37568,323706,2013-03-13,0.0
126251529983,527828,209524,165933,2013-03-03,1.0
186330267804,527828,209524,165933,2013-03-15,0.0
248866181035,625933,176321,191747,2013-03-25,0.0
21811527888,527828,209524,165933,2013-03-29,1.0
18387691354,323749,209524,42449,2013-03-03,0.0
206114907468,1137612,176321,296095,2013-03-29,0.0
94046264743,285434,176321,36431,2013-03-28,0.0
142269548881,252336,176321,191747,2013-03-30,1.0
25210133970,241369,209524,278897,2013-03-02,0.0
251502280583,625933,176321,191747,2013-03-26,0.0
6014085170,625933,97335,191747,2013-03-25,0.0
243294656136,876095,108252,323706,2013-03-15,0.0
187568737115,927995,176321,243820,2013-03-26,0.0
265251832880,625933,37568,191747,2013-03-16,0.0
271611367206,946941,214816,180548,2013-03-19,0.0
256346725406,405412,176321,296095,2013-03-27,0.0
145396125563,616660,176321,67664,2013-03-25,0.0
152081601271,285434,108252,36431,2013-03-16,0.0
298744095187,82449,176321,243820,2013-03-26,1.0
112455452508,82449,176321,243820,2013-03-25,0.0
98211133058,625933,108252,191747,2013-03-15,0.0
208502224713,625933,177412,191747,2013-03-27,0.0
16237869226,625933,176321,191747,2013-03-26,0.0
163817918376,117221,176321,7892,2013-03-25,0.0
183376723731,625933,37568,191747,2013-03-24,1.0
248628458188,1053332,176321,180548,2013-03-27,0.0
80938333789,990955,176321,25613,2013-03-28,0.0
100540480476,441373,17125,115119,2013-03-27,0.0
196399854476,946941,176321,180548,2013-03-29,0.0
191263468039,672234,176321,276730,2013-03-25,0.0
63226515392,239062,176321,272856,2013-03-28,1.0
79968268561,876095,176321,323706,2013-03-26,1.0
76563379082,441373,37568,115119,2013-03-22,0.0
216467570107,527828,209524,165933,2013-03-16,1.0
2483410952,625933,108252,191747,2013-03-15,0.0
200417607613,1026678,176321,278897,2013-03-30,0.0
272741493549,441373,176321,115119,2013-03-26,0.0
153978318823,860548,176321,243820,2013-03-25,0.0
255945208962,876095,176321,323706,2013-03-26,0.0
22998246153,306287,176321,109369,2013-03-26,1.0
275519604881,625933,176321,191747,2013-03-25,0.0
198474384954,625933,176321,191747,2013-03-25,0.0
11357531423,625933,37568,191747,2013-03-17,1.0
156110918621,876095,176321,323706,2013-03-26,1.0
106494343857,1050704,176321,48013,2013-03-30,0.0
56348216544,285434,37568,36431,2013-03-17,1.0
108337254824,625933,65353,191747,2013-03-30,0.0
204789305628,876095,69839,323706,2013-03-25,0.0
28699726591,876095,37568,323706,2013-03-16,0.0
244882592446,527828,209524,165933,2013-03-28,1.0
261543216346,990955,176321,25613,2013-03-27,0.0
258157393509,285434,37568,36431,2013-03-26,0.0
250417720260,553974,176321,206022,2013-03-25,1.0
245030866344,422416,176321,42449,2013-03-26,0.0
164745873069,625933,97335,191747,2013-03-26,0.0
19672087909,616660,176321,67664,2013-03-30,0.0
98129794158,285434,176321,36431,2013-03-25,0.0
239753228556,241369,37568,278897,2013-03-16,0.0
64538904339,1091944,37568,165933,2013-03-15,0.0
73647486140,946941,65353,180548,2013-03-30,0.0
248715963417,876095,176321,323706,2013-03-25,0.0
151841680586,369707,176321,167995,2013-03-27,0.0
59604709562,276400,176321,276730,2013-03-29,1.0
94505171826,1056730,176321,5506,2013-03-27,1.0
231059270023,672234,176321,276730,2013-03-25,0.0
1401169960,285434,176321,36431,2013-03-26,0.0
279087483703,527828,209524,165933,2013-03-01,1.0
104950511331,842061,176321,7892,2013-03-25,0.0
209830347446,61430,176321,165933,2013-03-30,0.0
59586153638,89397,176321,48013,2013-03-26,0.0
106278926236,457755,176321,191747,2013-03-25,1.0
288638432453,96431,176321,157815,2013-03-26,0.0
68184249389,672234,176321,276730,2013-03-28,0.0
275185246757,625933,37568,191747,2013-03-14,0.0
269097646628,625933,17125,191747,2013-03-25,0.0
107467013324,82449,176321,243820,2013-03-29,0.0
100843739145,876095,177412,323706,2013-03-25,0.0
63694050076,625933,37568,191747,2013-03-13,0.0
257370509582,625933,108252,191747,2013-03-13,0.0
266758656655,860548,69839,243820,2013-03-25,0.0
17221802148,117221,176321,7892,2013-03-30,0.0
80726532453,527828,176321,165933,2013-03-30,1.0
151301043228,887954,176321,36431,2013-03-26,0.0
136501998819,625933,176321,191747,2013-03-30,0.0
160826960675,527828,209524,165933,2013-03-02,1.0
14902136026,672234,176321,276730,2013-03-28,0.0
232425599371,527828,209524,165933,2013-03-13,1.0
17240972728,876095,176321,323706,2013-03-29,0.0
117173639628,402755,176321,203586,2013-03-27,0.0
95309783689,625933,108252,191747,2013-03-30,0.0
43131735110,927995,176321,243820,2013-03-28,1.0
287587770823,1050704,177412,48013,2013-03-26,0.0
163694835865,625933,37568,191747,2013-03-27,0.0
58474508073,129911,176321,115119,2013-03-26,0.0
92692102512,96431,176321,157815,2013-03-26,0.0
23095465345,276400,176321,276730,2013-03-29,1.0
252524762691,190472,176321,284893,2013-03-26,0.0
103727826760,402755,108252,203586,2013-03-13,0.0
254405406633,527828,209524,165933,2013-03-12,0.0
67635853147,271394,176321,274861,2013-03-28,0.0
184569624155,876095,176321,323706,2013-03-27,0.0
50565370841,672234,176321,276730,2013-03-29,0.0
235993823885,625933,37568,191747,2013-03-14,0.0
200195974818,369707,108252,167995,2013-03-28,0.0
58812519132,927995,176321,243820,2013-03-26,0.0
190632147298,276400,176321,276730,2013-03-25,0.0
188221689934,285434,37568,36431,2013-03-27,0.0
2825114074,738137,177412,191747,2013-03-26,1.0
197981188414,271394,176321,274861,2013-03-29,0.0
176505276271,990955,176321,25613,2013-03-29,1.0
114294687503,740794,176321,203586,2013-03-28,0.0
264336957197,946941,176321,180548,2013-03-28,0.0
78285774378,61430,176321,165933,2013-03-28,0.0
177518210202,625933,108252,191747,2013-03-22,0.0
68421675096,241369,209524,278897,2013-03-01,1.0
272933752594,82449,176321,243820,2013-03-28,1.0
173298121162,276400,176321,276730,2013-03-28,0.0
129257248415,527828,209524,165933,2013-03-15,0.0
237652478581,876095,69839,323706,2013-03-27,0.0
195525042176,625933,37568,191747,2013-03-15,0.0
237817899665,402755,108252,203586,2013-03-13,0.0
216082768052,285434,176321,36431,2013-03-27,1.0
254770579183,82449,176321,243820,2013-03-29,0.0
122898821364,625933,176321,191747,2013-03-25,0.0
174665271379,625933,37568,191747,2013-03-14,0.0
87909517378,946941,176321,180548,2013-03-25,0.0
198190043904,61430,176321,165933,2013-03-26,1.0
104617641880,927995,214816,243820,2013-03-24,0.0
204756853665,285434,97335,36431,2013-03-25,0.0
36302315269,1091944,176321,165933,2013-03-31,0.0
183333726073,150085,176321,278897,2013-03-25,0.0
189828245624,860548,108252,243820,2013-03-19,0.0
80583137892,553974,176321,206022,2013-03-29,0.0
156116738726,285434,108252,36431,2013-03-16,0.0
258156747113,625933,108252,191747,2013-03-13,0.0
269956587017,422416,176321,42449,2013-03-25,1.0
221688852632,625933,37568,191747,2013-03-14,0.0
106943574494,818179,97335,191747,2013-03-25,0.0
31877048989,625933,37568,191747,2013-03-14,0.0
184093264895,527828,209524,165933,2013-03-04,1.0
216987585712,625933,108252,191747,2013-03-24,0.0
151304476808,953436,176321,296095,2013-03-26,0.0
90481408932,241369,209524,278897,2013-03-03,0.0
10528352763,276400,176321,276730,2013-03-25,1.0
294649997058,625933,97335,191747,2013-03-26,1.0
108966540554,876095,108252,323706,2013-03-14,0.0
106859882288,527828,209524,165933,2013-03-23,0.0
38672940609,527828,209524,165933,2013-03-29,0.0
139860875038,527828,209524,165933,2013-03-30,0.0
281193614073,876095,176321,323706,2013-03-30,1.0
78732302761,625933,176321,191747,2013-03-25,0.0
143324203342,876095,176321,323706,2013-03-28,0.0
42990846042,369707,176321,167995,2013-03-31,0.0
148019001075,527828,209524,165933,2013-03-17,0.0
115191633663,276400,108252,276730,2013-03-16,0.0
145755689421,285434,176321,36431,2013-03-28,0.0
38143810309,527828,209524,165933,2013-03-05,1.0
90412621254,527828,209524,165933,2013-03-01,0.0
166851825166,441373,37568,115119,2013-03-13,0.0
155488357087,703493,176321,157815,2013-03-26,0.0
29589188064,527828,209524,165933,2013-03-01,1.0
60996316339,672234,176321,276730,2013-03-29,1.0
151405252588,89397,176321,48013,2013-03-26,0.0
232728474380,934192,37568,167995,2013-03-16,0.0
263292581144,283586,176321,5506,2013-03-29,1.0
40477804710,402755,176321,203586,2013-03-31,0.0
26127611838,625933,108252,191747,2013-03-16,0.0
124523610996,276400,176321,276730,2013-03-26,0.0
295000515375,285434,108252,36431,2013-03-13,0.0
265203797264,457755,65353,191747,2013-03-30,0.0
163614562878,369707,176321,167995,2013-03-27,0.0
110124596771,625933,37568,191747,2013-03-16,0.0
287654837267,625933,37568,191747,2013-03-16,0.0
273042734585,1091944,176321,165933,2013-03-25,0.0
253074615157,117221,176321,7892,2013-03-27,0.0
163444561791,946941,176321,180548,2013-03-27,0.0
67675236198,1137612,37568,296095,2013-03-14,0.0
52019032744,625933,176321,191747,2013-03-30,0.0
282655814589,876095,176321,323706,2013-03-29,0.0
236700396600,129911,65353,115119,2013-03-30,0.0
233552295134,441373,37568,115119,2013-03-23,0.0
178009164906,241369,209524,278897,2013-03-03,0.0
282712051293,1027597,177412,206022,2013-03-26,0.0
216942109232,1137612,176321,296095,2013-03-28,0.0
112804216327,276400,69839,276730,2013-03-26,1.0
119081580658,672234,176321,276730,2013-03-25,0.0
258279860098,457755,176321,191747,2013-03-29,1.0
58606130928,740794,176321,203586,2013-03-26,0.0
249956089764,262773,176321,180548,2013-03-25,1.0
27573478933,323749,176321,42449,2013-03-27,0.0
157893948692,241369,209524,278897,2013-03-01,1.0
161854620347,1056730,176321,5506,2013-03-25,0.0
253052554273,476177,214816,293974,2013-03-16,0.0
178916127816,672234,176321,276730,2013-03-28,0.0
291870682040,422416,176321,42449,2013-03-29,1.0
78635421874,625933,37568,191747,2013-03-17,0.0
255028221776,876095,108252,323706,2013-03-14,0.0
235907841318,738137,176321,191747,2013-03-25,0.0
214095785390,283586,176321,5506,2013-03-25,0.0
69539415030,241369,176321,278897,2013-03-27,0.0
211013937035,738137,176321,191747,2013-03-28,0.0
50587870865,946941,176321,180548,2013-03-28,0.0
160345725750,900981,17125,157815,2013-03-25,1.0
208853609675,441373,177412,115119,2013-03-25,1.0
289554926938,625933,176321,191747,2013-03-30,0.0
254759595976,283586,176321,5506,2013-03-31,1.0
256074654881,285434,17125,36431,2013-03-26,0.0
196029223875,441373,176321,115119,2013-03-29,1.0
265415515015,369707,176321,167995,2013-03-25,0.0
259424866296,1059879,214816,165933,2013-03-16,1.0
17263897730,30349,37568,296095,2013-03-17,0.0
122931505082,672234,176321,276730,2013-03-26,1.0
145040006193,876095,17125,323706,2013-03-25,0.0
54120537689,527828,209524,165933,2013-03-02,0.0
81189567060,306287,176321,109369,2013-03-27,0.0
778307458,271394,176321,274861,2013-03-25,0.0
111922722430,625933,108252,191747,2013-03-13,0.0
102530744135,241369,209524,278897,2013-03-04,1.0
286095306641,276400,176321,276730,2013-03-30,0.0
272405648596,625933,176321,191747,2013-03-29,0.0
22825384000,285434,176321,36431,2013-03-27,0.0
251253651281,369707,176321,167995,2013-03-26,0.0
67124707331,1050704,176321,48013,2013-03-27,1.0
184091489943,625933,37568,191747,2013-03-13,0.0
92200046571,625933,37568,191747,2013-03-16,0.0
73904124415,1091944,108252,165933,2013-03-13,0.0
137259189039,241369,209524,278897,2013-03-28,1.0
103731972343,422416,176321,42449,2013-03-30,0.0
14282675809,876095,176321,323706,2013-03-25,0.0
228394350106,625933,108252,191747,2013-03-14,0.0
51227252149,283586,176321,5506,2013-03-30,1.0
241987573331,946941,176321,180548,2013-03-27,1.0
140691933568,61430,176321,165933,2013-03-25,0.0
194373041408,285434,176321,36431,2013-03-26,1.0
168401118365,625933,108252,191747,2013-03-13,0.0
245050584492,740794,176321,203586,2013-03-26,0.0
46400359942,625933,176321,191747,2013-03-29,0.0
193500862588,262773,176321,180548,2013-03-26,1.0
250849791707,402755,17125,203586,2013-03-25,0.0
272268085226,842061,209524,7892,2013-03-22,1.0
240038192467,241369,209524,278897,2013-03-04,1.0
199007060064,299747,176321,140529,2013-03-26,1.0
202493496543,625933,37568,191747,2013-03-16,0.0
32032411950,367489,176321,325318,2013-03-26,0.0
175566939484,276400,108252,276730,2013-03-15,1.0
233285128652,117221,176321,7892,2013-03-30,0.0
147991150809,738137,176321,191747,2013-03-25,0.0
115337323952,625933,97335,191747,2013-03-25,0.0
236959754898,276400,97335,276730,2013-03-26,0.0
216412625895,625933,176321,191747,2013-03-26,0.0
102523256312,117221,108252,7892,2013-03-30,0.0
181025022738,928477,108252,334402,2013-03-24,0.0
170506266688,625933,37568,191747,2013-03-16,1.0
53221890578,285434,37568,36431,2013-03-15,0.0
173960284806,285434,108252,36431,2013-03-29,0.0
239616654936,527828,209524,165933,2013-03-16,1.0
17561741244,625933,37568,191747,2013-03-15,0.0
56533941629,625933,37568,191747,2013-03-16,0.0
144201023002,625933,37568,191747,2013-03-14,0.0
272700080796,405412,108252,296095,2013-03-14,0.0
201769540093,625933,176321,191747,2013-03-28,1.0
218631499243,405412,37568,296095,2013-03-15,0.0
281743199565,82449,176321,243820,2013-03-28,0.0
204473276483,402755,176321,203586,2013-03-26,0.0
90905044004,285434,176321,36431,2013-03-30,1.0
50293793048,876095,37568,323706,2013-03-17,0.0
182946700402,527828,209524,165933,2013-03-02,1.0
150389026685,625933,176321,191747,2013-03-25,0.0
148439075004,672234,176321,276730,2013-03-25,0.0
32122175900,367489,108252,325318,2013-03-14,0.0
127605743774,402755,176321,203586,2013-03-29,0.0
68579481445,285434,108252,36431,2013-03-20,0.0
227424226432,355471,176321,132336,2013-03-30,1.0
270946323720,625933,37568,191747,2013-03-17,0.0
126964393572,625933,37568,191747,2013-03-14,0.0
86327761776,285434,176321,36431,2013-03-28,0.0
268875012108,527828,209524,165933,2013-03-04,1.0
160795793063,457755,176321,191747,2013-03-30,0.0
22232788119,369707,176321,167995,2013-03-29,0.0
76987882106,527828,209524,165933,2013-03-22,1.0
65838275293,625933,177412,191747,2013-03-27,0.0
3491076573,927995,176321,243820,2013-03-30,0.0
151724823781,489461,176321,167995,2013-03-27,0.0
13731890373,1027597,108252,206022,2013-03-13,0.0
31500120631,625933,37568,191747,2013-03-13,0.0
181935340907,285434,176321,36431,2013-03-30,0.0
192067379848,625933,176321,191747,2013-03-27,0.0
138037121989,625933,37568,191747,2013-03-24,0.0
175387922077,527828,209524,165933,2013-03-02,0.0
181635557647,369707,176321,167995,2013-03-26,0.0
19420676127,96431,176321,157815,2013-03-25,0.0
120090821169,625933,37568,191747,2013-03-13,0.0
47290505179,190472,176321,284893,2013-03-26,0.0
44589152005,241369,108252,278897,2013-03-13,0.0
269350988652,82449,176321,243820,2013-03-28,0.0
77917735199,1050704,73739,48013,2013-03-25,0.0
172359748563,283586,176321,5506,2013-03-29,0.0
91911325982,527828,209524,165933,2013-03-04,0.0
14329331334,625933,108252,191747,2013-03-21,0.0
88018529154,355471,176321,132336,2013-03-30,0.0
73615692445,927995,176321,243820,2013-03-30,0.0
226332588057,129911,177412,115119,2013-03-26,1.0
25432533967,775321,176321,274861,2013-03-25,1.0
209808044694,1053332,176321,180548,2013-03-26,0.0
45694246974,527828,209524,165933,2013-03-01,0.0
120312958925,369707,177412,167995,2013-03-25,0.0
96763172514,117221,176321,7892,2013-03-27,1.0
219095950951,625933,37568,191747,2013-03-13,0.0
25962693606,457755,176321,191747,2013-03-25,0.0
5594030497,625933,108252,191747,2013-03-15,0.0
164899340453,625933,37568,191747,2013-03-16,0.0
280034247119,1050704,97335,48013,2013-03-25,0.0
82454246811,946941,214816,180548,2013-03-27,0.0
241936522629,376928,209524,274861,2013-03-01,1.0
237130124906,527828,209524,165933,2013-03-12,1.0
56807027961,625933,108252,191747,2013-03-22,0.0
87319419519,1091944,37568,165933,2013-03-13,0.0
298430513137,953436,65353,296095,2013-03-30,0.0
193823162019,876095,97335,323706,2013-03-27,0.0
206363428309,376928,209524,274861,2013-03-02,0.0
176815889229,775321,176321,274861,2013-03-25,0.0
210777973491,876095,176321,323706,2013-03-25,0.0
98675286713,61430,176321,165933,2013-03-31,0.0
51321071266,616660,176321,67664,2013-03-29,0.0
4386570447,625933,176321,191747,2013-03-26,1.0
198002523506,1059879,176321,165933,2013-03-27,1.0
123666483301,860548,37568,243820,2013-03-14,0.0
153638467350,1137612,176321,296095,2013-03-29,0.0
247785292444,422416,176321,42449,2013-03-30,0.0
189437369563,369707,17125,167995,2013-03-27,0.0
51419926256,876095,176321,323706,2013-03-25,0.0
59798326036,625933,177412,191747,2013-03-27,1.0
176114762160,285434,108252,36431,2013-03-18,0.0
156553596962,625933,37568,191747,2013-03-15,1.0
156691977544,355471,176321,132336,2013-03-31,0.0
273420272964,946941,177412,180548,2013-03-25,0.0
248014750417,625933,108252,191747,2013-03-16,0.0
83285915639,96431,176321,157815,2013-03-27,0.0
109330855656,565318,176321,42449,2013-03-25,0.0
36501009039,565318,176321,42449,2013-03-26,1.0
226341569700,672234,176321,276730,2013-03-28,0.0
